"Region","Risk_Type","Year","Risk_Score","best_horizon","future_shocks","past_shocks","z_risk","z_future","z_past","predictive_capacity_component","past_component","anticipatory_skill_component","predictive_capacity_component_roll3","anticipatory_skill_component_roll3"
"Global","Economic",2013,3.59,1,1.48312681890116,1.65360116590129,0.372912329023721,-0.041535090893698,0.00798097458058149,-0.0154889474813809,0.00297620381872376,-0.0184651513001046,-0.0233936958472699,-0.0924389551263474
"Global","Economic",2014,3.180904523,1,1.73883833940136,1.48312681890116,-0.376226771480892,0.290745636255886,-0.247410211998019,-0.10938629205071,0.093082345291418,-0.202468637342128,-0.00142960601806431,-0.0440951200616012
"Global","Economic",2015,3.514905149,1,1.90931268640149,1.73883833940136,0.235398002189284,0.512266121022276,0.135676567869882,0.120586421477898,0.031937993020469,0.0886484284574289,0.0233393657190916,-0.0609334826039533
"Global","Economic",2016,3.564814815,1,1.65360116590129,1.90931268640149,0.326793005057345,0.179985393872692,0.391067754448483,0.0588179677300868,0.127798206657248,-0.0689802389271609,0.0601273391396624,0.00594268213540603
"Global","Economic",2017,3.57915947,1,1.51722168830118,1.65360116590129,0.353061058721867,0.00276900605957977,0.00798097458058149,0.000977628211002497,0.0028177713350524,-0.00184014312404991,0.0285888397723064,-0.018457299661248
"Global","Economic",2018,3.357089613,1,1.14217812490089,1.51722168830118,-0.053595143253616,-0.484576060426477,-0.196331974682299,0.0259709233758299,0.0105224403083631,0.0154484830674668,0.0485242033295493,0.0238401289114557
"Global","Economic",2019,3.342629482,1,0.375043563400293,1.14217812490089,-0.0800746575468498,-1.48141824187523,-0.758192585155221,0.118624058401815,0.0607120116108651,0.0579120467909503,0.196087685469554,0.0290590169957677
"Global","Economic",2020,3.263294423,1,0,0.375043563400293,-0.225353689164548,-1.96876330836129,-1.90745292475893,0.443668074631017,0.429851553502131,0.013816521128886,0.425573697606936,-0.036637382852455
"Global","Economic",2021,3.188191882,1,0,0,-0.362882097992082,-1.96876330836129,-2.46931353523185,0.714428959787977,0.896069676265178,-0.181640716477201,NA,NA
"Global","Food",2006,2.5,1,2.48202944870595,2.19564143539372,-2.56311137418078,1.85748103744121,1.33424009429093,-4.7609307743907,-3.41980596156514,-1.34112481282556,NA,NA
"Global","Food",2007,3.322440289,1,1.9092534220815,2.48202944870595,0.067983879726482,1.21834777724639,1.64214165451192,0.0828280087533452,0.111639160734185,-0.0288111519808394,-1.44169125588641,-0.459107605703145
"Global","Food",2008,3.410958904,1,1.71832807987335,1.9092534220815,0.351166635877846,1.00530335718145,1.02633853406995,0.353028997978113,0.360415850281144,-0.00738685230303149,-0.471655369425376,-0.125127006840433
"Global","Food",2009,2.725702471,1,1.71832807987335,1.71832807987335,-1.84105931984223,1.00530335718145,0.82107082725596,-1.85082311500759,-1.51164009877016,-0.339183016237428,-0.643844078600023,-0.086989715963721
"Global","Food",2010,3.103475307,1,1.43194006656112,1.71832807987335,-0.632514056254485,0.685736727084032,0.82107082725596,-0.433738118770596,-0.519338839419893,0.0856007206492968,-0.725301271993518,-0.11989196449858
"Global","Food",2011,3.432,1,1.05008938214482,1.43194006656112,0.418479884709466,0.259647886954148,0.513169267034975,0.108657417797628,0.214751015705237,-0.106093597907609,0.179872630822863,0.24406253543055
"Global","Food",2012,3.642355303,1,1.5274027376652,1.05008938214482,1.09143431892192,0.792258937116504,0.102633853406995,0.864698593441558,0.112018109891596,0.752680483549962,0.526109828247028,0.154475682889704
"Global","Food",2013,3.70125,1,1.24101472435297,1.5274027376652,1.27984624356805,0.47269230701909,0.61580312044197,0.604973473501898,0.788133310475138,-0.18315983697324,0.590592504097083,0.32453651323754
"Global","Food",2014,3.197654941,1,0,1.24101472435297,-0.331220951640877,-0.912096423403034,0.307901560220985,0.302105445347793,-0.101983447788105,0.404088893135898,0.0955458720833838,0.0995469042221749
"Global","Food",2015,3.513821138,1,0,0,0.680236526182913,-0.912096423403034,-1.02633853406995,-0.620441302599539,-0.698152959103407,0.0777116565038672,-0.310740137804815,0.186230319677771
"Global","Food",2016,3.511574074,1,0,0,0.673047871268142,-0.912096423403034,-1.02633853406995,-0.613884556162697,-0.690774965556245,0.0768904093935476,-0.602292951576683,0.0754385350741837
"Global","Food",2017,3.497409326,1,0,0,0.627732969099491,-0.912096423403034,-1.02633853406995,-0.572552995967813,-0.644266535292949,0.0717135393251361,-0.470576058866819,0.0589407005826065
"Global","Food",2018,3.378398963,1,0,0,0.247003078500611,-0.912096423403034,-1.02633853406995,-0.225290624469946,-0.253508777499082,0.0282181530291359,-0.246836431825382,0.0309168134395387
"Global","Food",2019,3.281540505,1,0,0,-0.0628599383689036,-0.912096423403034,-1.02633853406995,0.0573343249616121,0.064515576997268,-0.00718125203565585,-0.0216501987570714,0.00271173566621164
"Global","Food",2020,3.265888457,1,0,0,-0.112932909935997,-0.912096423403034,-1.02633853406995,0.10300570323712,0.115907397231965,-0.0129016939948451,0.0209860331691971,-0.00262854744548823
"Global","Food",2021,3.334563346,1,0,0,0.106767142368357,-0.912096423403034,-1.02633853406995,-0.0973819286911408,-0.109579232385177,0.0121973036940363,NA,NA
"Global","GeoConflict",2006,NA,4,1.03594710900818,0.859078090397029,NA,-1.38112969992477,-1.06546842052256,NA,NA,NA,NA,NA
"Global","GeoConflict",2007,3.151453435,4,1.03594710900818,0.95382935036729,-0.76919096416789,-1.38112969992477,-0.93031386400807,1.06235248552604,0.715589018035122,0.346763467490917,0.597370829454352,0.200746297975714
"Global","GeoConflict",2008,3.369863014,4,1.03594710900818,1.03805269256308,-0.0958557139057083,-1.38112969992477,-0.810176480439635,0.132389173382665,0.0776600449221553,0.0547291284605099,0.597370829454352,0.200746297975714
"Global","GeoConflict",2009,NA,4,1.12227603475886,1.04226385967287,NA,-1.26215122544668,-0.804169611261213,NA,NA,NA,0.132389173382665,0.0547291284605099
"Global","GeoConflict",2010,NA,4,1.36231256001686,1.03594710900818,NA,-0.931333028117358,-0.813179915028846,NA,NA,NA,0.0913749832743898,-0.0877611651949093
"Global","GeoConflict",2011,3.3295,4,1.73710643278811,1.03594710900818,-0.220290916141165,-0.414792334041752,-0.813179915028846,0.0913749832743898,0.179136148469299,-0.0877611651949093,0.00116808041957966,0.0716682002304942
"Global","GeoConflict",2012,3.528655069,4,1.87396936385626,1.03594710900818,0.393684573578987,-0.226167923283807,-0.813179915028846,-0.0890388224352304,-0.320136388091128,0.231097565655898,0.0194152058405743,0.122466191208468
"Global","GeoConflict",2013,3.48,4,2.20454598197473,1.12227603475886,0.243685781348181,0.229432576546924,-0.6900390968712,0.0559094566825636,-0.168152716481852,0.224062173164415,-0.222565001555444,-0.195265750162362
"Global","GeoConflict",2014,3.021775544,4,2.43194900590335,1.36231256001686,-1.16897514758027,0.542839289806281,-0.347647553701159,-0.634565638913667,0.406391350393733,-1.0409569893074,0.262539403617965,0.0624086156243601
"Global","GeoConflict",2015,4.029268293,4,2.54986168497746,1.73710643278811,1.93702590508074,0.70534647445928,0.186963803178377,1.366274393085,0.362153730068934,1.00412066301606,0.557098860943948,0.137920110444628
"Global","GeoConflict",2016,3.815972222,4,2.5709175205264,1.87396936385626,1.27945509704066,0.734365614575887,0.382187051477084,0.939587828660513,0.488991171035295,0.450596657625218,1.14219911778791,0.570822856549432
"Global","GeoConflict",2017,3.728842832,4,2.84253779910782,2.20454598197473,1.01084375732995,1.10871252208012,0.853726281983192,1.12073513161823,0.862983882611219,0.257751249007013,0.72072443040892,0.237716810344148
"Global","GeoConflict",2018,3.427676228,4,2.93518347552318,2.43194900590335,0.0823767386056867,1.23639673859319,1.17809721761797,0.101850330948015,0.0970478065478021,0.00480252440021262,0.240588140782887,0.0839503375510344
"Global","GeoConflict",2019,3.282868526,4,3.03625148615813,2.54986168497746,-0.364051164018774,1.3756886111529,1.34628955461378,-0.500821040217585,-0.490118279463462,-0.0107027607541227,-0.265884545841958,0.168073408995842
"Global","GeoConflict",2020,3.186770428,4,2.47616626055614,2.5709175205264,-0.66031214837125,0.603779484051155,1.37632390050589,-0.398682928256303,-0.908803391597739,0.510120463341436,-0.545240272972069,0.901954080821407
"Global","GeoConflict",2021,2.859778598,4,2.35825358148204,2.84253779910782,-1.66839579879914,0.441272299398156,1.76376696251409,-0.73621685044232,-2.94266139031923,2.20644453987691,NA,NA
"Global","Geophysical",2006,NA,1,4.19578175400254,4.58913629344028,NA,0.571034621102674,1.85779401891184,NA,NA,NA,NA,NA
"Global","Geophysical",2007,1.494260322,1,3.93354539437738,4.19578175400254,-1.70133995978843,-0.206544437420116,0.62780625466676,0.351402304854864,-1.06811186806967,1.41951417292453,0.646253131933972,1.02840557313275
"Global","Geophysical",2008,1.609589041,1,3.8024272145648,3.93354539437738,-1.58080004112473,-0.59533396668151,-0.192185588163294,0.94110395901308,0.303806985672115,0.637296973340965,1.01478921890314,0.971177597225162
"Global","Geophysical",2009,1.699817161,1,3.60574994484593,3.8024272145648,-1.48649490758745,-1.1785182605736,-0.602181509578319,1.75186139284149,0.895139747431496,0.85672164540999,0.531575531110401,-0.332307441472356
"Global","Geophysical",2010,2.027305984,1,4.32689993381512,3.60574994484593,-1.1442082991002,0.959824150364067,-1.21717539170086,-1.09823875852336,1.39270218464466,-2.49094094316802,0.30399652425967,-0.575385799493883
"Global","Geophysical",2011,3.445,1,4.26134084390883,4.32689993381512,0.337545099883174,0.765429385733372,1.03780217608178,0.258366938460887,0.350305039184501,-0.0919381007236138,-0.314658693780214,-0.818931332651565
"Global","Geophysical",2012,2.857594513,1,4.13022266409625,4.26134084390883,-0.27640266819694,0.376639856471976,0.832804215374274,-0.104104261278167,-0.230189307215108,0.126085045936942,0.0674560519972322,0.0203538907118373
"Global","Geophysical",2013,3.17,1,4.32689993381512,4.13022266409625,0.0501190544025477,0.959824150364067,0.422808293959246,0.0481054788089758,0.0211907518867918,0.026914726922184,-0.00323030993339201,-0.0214647824567212
"Global","Geophysical",2014,3.365159129,1,4.06466357418996,4.32689993381512,0.254096569631323,0.18224509184128,1.03780217608178,0.0463078526690147,0.263701972898304,-0.21739412022929,-0.0224620141304551,-0.174301144220183
"Global","Geophysical",2015,3.871544715,1,3.93354539437738,4.06466357418996,0.783363502258122,-0.206544437420116,0.217810333251734,-0.161799373869356,0.170624665484087,-0.332424039353443,-0.346226283594734,-0.440819238622699
"Global","Geophysical",2016,3.871527778,1,3.60574994484593,3.93354539437738,0.783345799949277,-1.1785182605736,-0.192185588163294,-0.923187329583861,-0.150547773298497,-0.772639556285363,-0.749797097353475,-0.355623137898752
"Global","Geophysical",2017,4.067357513,1,3.60574994484593,3.60574994484593,0.988024222925892,-1.1785182605736,-1.21717539170086,-1.16440458860721,-1.20259877054976,0.0381941819425518,-0.414339327155592,0.484386180636977
"Global","Geophysical",2018,4.177744288,1,4.26134084390883,3.60574994484593,1.10339889278629,0.765429385733372,-1.21717539170086,0.844573936724293,-1.34302997952945,2.18760391625374,-0.452366396526563,0.151846658517883
"Global","Geophysical",2019,3.964143426,1,3.60574994484593,4.26134084390883,0.880146343419334,-1.1785182605736,0.832804215374274,-1.03726853769677,0.732989584945875,-1.77025812264265,-0.311885658546603,0.197762643179674
"Global","Geophysical",2020,3.844357977,1,3.67130903475222,3.60574994484593,0.75494831464773,-0.984123495942906,-1.21717539170086,-0.742962374667329,-0.918904510595255,0.175942135927926,-0.413209745927536,-0.265453342021823
"Global","Geophysical",2021,3.365313653,1,4.72025447325286,3.67130903475222,0.254258075894058,2.12619273814825,-1.01217743099335,0.540601674581493,-0.257354286067759,0.797955960649251,NA,NA
"Global","Tech",2006,2,3,3.21940488714886,4.10209618015117,-2.49560909644066,1.80394182171762,1.94942073008636,-4.50193361972824,-4.86499210679353,0.363058487065284,NA,NA
"Global","Tech",2007,4.033049435,3,3.02593830238123,3.9328129184795,1.7399905969559,1.4206182223321,1.70998536693936,2.47186234872206,2.97535845940667,-0.503496110684615,-0.453908521457997,-0.0596049760466165
"Global","Tech",2008,3.45890411,3,2.92920500999741,3.64261304132805,0.543831900236817,1.22895642263934,1.29952474440164,0.668345706632191,0.70672301115271,-0.0383773045205184,0.528511892081104,-0.24689009958861
"Global","Tech",2009,2.269386064,3,2.71457801752082,3.21940488714886,-1.93437752457595,0.803706804571019,0.700936336534137,-1.55467237911094,-1.35587549555024,-0.198796883560695,-0.272862841414647,-0.0734016002351191
"Global","Tech",2010,3.254899399,3,2.59668431742805,3.02593830238123,0.118814054390361,0.570118986195465,0.427295921508992,0.0677381482348054,0.0507687608589488,0.0169693873758566,-0.565021586990272,-0.0783711843508192
"Global","Tech",2011,2.942,3,2.50599685581822,2.92920500999741,-0.533072011758527,0.390436048983499,0.290475713996419,-0.208130530094685,-0.154844473227066,-0.0532860568676189,-0.0493089311054915,-0.0148440280383624
"Global","Tech",2012,3.172906212,3,2.38205732495146,2.71457801752082,-0.0520083131030333,0.144869368127147,-0.0130941214221018,-0.00753441145659525,0.000681003166729804,-0.00821541462332505,-0.0708697593189844,-0.0179669398821692
"Global","Tech",2013,3.21,3,2.36996566340348,2.59668431742805,0.0252718722062418,0.120911643165552,-0.17984374932805,0.00305566359432654,-0.00454498825010985,0.00760065184443638,-0.0016193635843949,-0.0350236954844684
"Global","Tech",2014,3.035734227,3,2.30950735566359,2.50599685581822,-0.337788682043545,0.00112301835757502,-0.308112693871087,-0.000379342890915973,0.104076980783601,-0.104456323674517,-0.0285389706701448,-0.00623216371192363
"Global","Tech",2015,3.363143631,3,2.17952199402284,2.38205732495146,0.344327132418955,-0.256422524979575,-0.483413584746571,-0.0882932327138451,-0.166452413408154,0.0781591806943093,-0.0806682678053383,-0.00353814235235757
"Global","Tech",2016,3.359953704,3,2.07976578625203,2.36996566340348,0.337681325587821,-0.454073755912737,-0.500516110685642,-0.153332227811254,-0.169014943734388,0.0156827159231346,-0.253630664945379,-0.0358360819828549
"Global","Tech",2017,3.45826137,3,1.82584089374452,2.30950735566359,0.542492833266743,-0.957185980106239,-0.586028740381,-0.519266534311038,-0.31791639174503,-0.201350142566009,-0.404426649055666,-0.113279952067818
"Global","Tech",2018,3.438842975,3,1.76538258600463,2.17952199402284,0.502037079219497,-1.07697460491422,-0.76988089422602,-0.540681185044705,-0.386508755484126,-0.154172429560579,-0.552388461130019,-0.153746940818832
"Global","Tech",2019,3.456839309,3,1.75026800906966,2.07976578625203,0.539530150199673,-1.10692176111621,-0.910976733223361,-0.597217664034315,-0.491499413704407,-0.105718250329908,-0.531521459070571,-0.0804690297620591
"Global","Tech",2020,3.377431907,3,1.69283261671677,1.82584089374452,0.374094936586869,-1.22072095468379,-1.27012977794386,-0.456665528132693,-0.475149118737003,0.01848359060431,-0.485368948316231,-0.0344644627557279
"Global","Tech",2021,3.334563346,3,1.59609932433295,1.76538258600463,0.284783746852836,-1.41238275437655,-1.35564240763922,-0.402223652781683,-0.386064924240098,-0.0161587285415855,NA,NA
"Global","Terror",2006,2.5,1,0.572230759575029,0.454659537910762,-1.35234523481428,-1.06691058571246,-1.29375391634842,1.44283144656116,1.7496019437961,-0.306770497234933,NA,NA
"Global","Terror",2007,3.424273283,1,0.767071236320106,0.572230759575029,0.381845852374659,-0.851205285569654,-1.15668212113939,-0.32502920781416,-0.441674270472998,0.116645062658839,0.501462466979189,-0.106652420757429
"Global","Terror",2008,2.924657534,1,0.907413545486609,0.767071236320106,-0.555570813097675,-0.695834181848209,-0.929525053714379,0.386585162190565,0.516416989886758,-0.129831827696193,0.43847623688516,-0.0483046343193779
"Global","Terror",2009,2.256562622,1,0.909890734921999,0.907413545486609,-1.80910076262309,-0.69309171837451,-0.765905317618028,1.25387275627908,1.38559989419985,-0.131727137920779,0.917716482661421,-0.147717372264443
"Global","Terror",2010,2.316697152,1,0.943428068816506,0.909890734921999,-1.6962718321797,-0.65596298211521,-0.763017257103089,1.11269152951462,1.29428468069098,-0.181593151176357,0.743913753358685,-0.0270285644572535
"Global","Terror",2011,3.491,1,1.29576062774232,0.943428068816506,0.507043540144218,-0.265900292663815,-0.723917360900838,-0.134823025717644,-0.36705762144302,0.232234595725376,0.435915444108716,0.200179917441774
"Global","Terror",2012,3.595232519,1,1.96002850249376,1.29576062774232,0.702612436021361,0.46950183574482,-0.313146292276053,0.329877828529169,-0.220020479247135,0.549898307776304,0.506418743949146,0.552306980591865
"Global","Terror",2013,3.74,1,2.76368592124423,1.96002850249376,0.974236077949129,1.35922027423117,0.461298242729895,1.32420142903591,0.449413390761998,0.874788038273916,0.414014526786397,0.451505067518371
"Global","Terror",2014,3.090452261,1,3.05818563450537,2.76368592124423,-0.244494269877586,1.68525698950815,1.39825172132645,-0.412035677205892,-0.341864533710787,-0.070171143495105,0.638005295583745,0.180217753290939
"Global","Terror",2015,3.608130081,1,2.78102624729196,3.05818563450537,0.726811812416045,1.37841751854706,1.74159768485246,1.00185013492121,1.26581376982721,-0.263963634905994,0.399748151940775,-0.202166437615068
"Global","Terror",2016,3.552083333,1,2.42145267309347,2.78102624729196,0.621652686175754,0.980338397403313,1.41846814493102,0.609429998107004,0.881794532551109,-0.272364534444105,0.818225724688401,-0.420255971541667
"Global","Terror",2017,4.056994819,1,2.02148185579477,2.42145267309347,1.5690056119235,0.537536025765412,0.999255053262569,0.843397041036986,1.56783678631189,-0.724439745274901,0.559792766698492,-0.42490267218178
"Global","Terror",2018,3.725240642,1,1.75213514295451,2.02148185579477,0.946543459794948,0.239345862682909,0.532944359350497,0.226551260951487,0.504454997777821,-0.277903736826334,0.353414378284632,-0.329488422103487
"Global","Terror",2019,3.163346614,1,1.61731887175926,1.75213514295451,-0.107724399316473,0.0900925620950982,0.218923317976169,-0.00970516713457649,-0.023583382925352,0.0138782157907755,0.267000271215879,0.121546027499233
"Global","Terror",2020,2.836575875,1,0.803943248300715,1.61731887175926,-0.72083625005461,-0.810384771557299,0.0617461784131429,0.584154719830725,-0.0445088837025328,0.628663603533258,0.159406419718201,0.198827508301368
"Global","Terror",2021,3.250922509,1,0,0.803943248300715,0.0565920851637939,-1.70041964813677,-0.886537383742018,-0.0962302935415445,-0.0501709991216153,-0.0460592944199291,NA,NA
"HIC","Climate",2006,2,2,4.46478267577875,5.34420956646245,-2.41454103869127,0.0331783611733318,2.13515838647495,-0.0801105146495308,-5.1554275482496,5.07531703360007,NA,NA
"HIC","Climate",2007,2.585169413,2,4.02506923043691,5.17508901056173,-1.55890201087097,-0.778715653421155,1.75174049440312,1.21394139801494,-2.73079177924914,3.94473317726408,0.450966571597855,3.09296455568087
"HIC","Climate",2008,3.45890411,2,4.02506923043691,4.46478267577875,-0.281320698339264,-0.778715653421155,0.141385347701483,0.219068831428156,-0.0397746247503209,0.258843456178477,0.936002591046196,1.51958040789933
"HIC","Climate",2009,2.836032389,2,3.82212456335605,4.02506923043691,-1.19208831874665,-1.15343596784938,-0.855501171685247,1.37499754369549,1.01983295344006,0.35516459025543,0.581859381584418,0.18908948718147
"HIC","Climate",2010,3.492814215,2,4.09271745279719,4.02506923043691,-0.23173709292364,-0.653808881945082,-0.855501171685247,0.151511769629609,0.198251354519107,-0.0467395848894984,0.525639745029604,0.0822289249364924
"HIC","Climate",2011,3.593,2,4.12654156397733,3.82212456335605,-0.0852446998244578,-0.591355496207044,-1.31560264217143,0.0504099217637127,0.112148152320167,-0.0617382305564545,0.0785364709063992,-0.110884117455083
"HIC","Climate",2012,3.400133824,2,4.39713445341847,4.09271745279719,-0.36725504360854,-0.0917284103027433,-0.702134014856521,0.033687721325876,0.257862258245171,-0.224174536919295,0.0258551754797806,-0.0826352091542408
"HIC","Climate",2013,3.7,2,4.39713445341847,4.12654156397733,0.0712114886618886,-0.0917284103027433,-0.625450436442156,-0.00653211665024687,-0.0445392566632739,0.038007140013027,-0.10712832884306,-0.176581098054774
"HIC","Climate",2014,3.934673367,2,3.99124511925676,4.39713445341847,0.414352615204668,-0.841169039159194,-0.011981809127245,-0.34854059120481,-0.00496469394675711,-0.343575897258053,-0.196945228674154,-0.178113136560784
"HIC","Climate",2015,4.050406504,2,4.22801389751776,4.39713445341847,0.583578460967174,-0.40399533899293,-0.011981809127245,-0.235762978167406,-0.00699232573008005,-0.228770652437326,-0.278471663641465,-0.0813466022814161
"HIC","Climate",2016,4.076388889,2,4.22801389751776,3.99124511925676,0.621570095779182,-0.40399533899293,-0.932184750099612,-0.251111421552179,-0.579418164403309,0.32830674285113,-0.0602517068869391,0.252014058209179
"HIC","Climate",2017,4.257340242,2,4.63390323167946,4.22801389751776,0.88615849757196,0.34544528986352,-0.395399701199064,0.306119279058768,-0.350386805154964,0.656506084213732,0.0538746010178365,0.510747939880634
"HIC","Climate",2018,4.413748177,2,4.49860678695889,4.22801389751776,1.11485933270393,0.0956317469113702,-0.395399701199064,0.106615945546921,-0.44081504703012,0.54743099257704,0.478829442882178,0.563689438424654
"HIC","Climate",2019,4.35059761,2,4.98905639907095,4.63390323167946,1.02252010827802,1.00120584011291,0.524803239773304,1.02375310404085,0.536621865557655,0.48713123848319,0.921100986416759,0.824807264525417
"HIC","Climate",2020,4.256809339,2,5.44568190000287,4.49860678695889,0.88538220729312,1.84432654757642,0.218068926115848,1.63293390966251,0.19307434714649,1.43985956251602,1.32292597581195,0.84408510110307
"HIC","Climate",2021,4.014760148,2,5.78392301180429,4.98905639907095,0.531456096544862,2.4688604049568,1.32998081312412,1.31209091373251,0.706826411422508,0.605264502309998,NA,NA
"HIC","Diseases",2006,2.25,5,0.686650571285938,0.589425711634832,-1.81511827150638,-0.671273371242403,-0.442254657666763,1.21844056131777,0.802744509789739,0.41569605152803,NA,NA
"HIC","Diseases",2007,2.121088687,5,0.656267802644968,0.534736728081085,-2.13577649702787,-0.705561373859816,-0.663381986500145,1.50692139950049,1.41683565531867,0.0900857441818212,1.04388251831918,0.148979744137612
"HIC","Diseases",2008,2.726027397,5,0.710956786198715,0.516507066896502,-0.631032120575347,-0.643842969148473,-0.737091096111272,0.406285594139289,0.465128157436303,-0.0588425632970143,0.751420520527865,0.119063676207404
"HIC","Diseases",2009,2.732532323,5,0.789951984665239,0.692727125014132,-0.614851554418919,-0.554694162343199,-0.0245697032037091,0.341054567943816,0.015106720206412,0.325947847737404,0.183689516056531,0.0609344882561832
"HIC","Diseases",2010,3.066958453,5,0.480047744527337,0.57119605045025,0.217010963448849,-0.904431789040812,-0.515963767277891,-0.196271613913513,-0.111969794241673,-0.0843018196718401,-0.0953965019156263,-0.0546632823419874
"HIC","Diseases",2011,3.187,5,0.540813281809279,0.686650571285938,0.515606242281165,-0.835855783805986,-0.0491394064074182,-0.430972459777182,-0.0253365846856559,-0.405635875091526,-0.321915100526328,-0.251727291100881
"HIC","Diseases",2012,3.150953496,5,0.577272604178444,0.656267802644968,0.425942986668422,-0.79471018066509,-0.171987922425963,-0.338501227888289,-0.0732570493490116,-0.265244178539278,-0.394128007934483,-0.370238659022482
"HIC","Diseases",2013,3.2,5,0.613731926547609,0.710956786198715,0.547942868406286,-0.753564577524195,0.0491394064074182,-0.412910336137978,0.026925587298663,-0.439835923436641,-0.177111769913897,-0.121799483734208
"HIC","Diseases",2014,2.849246231,5,0.680574017557744,0.789951984665239,-0.324533553911401,-0.678130971765886,0.368545548055636,0.220076254284575,-0.119605396488721,0.339681650773296,-0.130099212848169,0.158939859534664
"HIC","Diseases",2015,3.331707317,5,1.08162656361856,0.480047744527337,0.875555965927189,-0.225529337216034,-0.884509315333526,-0.197463556691103,-0.774437407958442,0.576973851267338,0.0275634429565917,0.389656326743146
"HIC","Diseases",2016,3.100694444,5,1.45837289476659,0.540813281809279,0.300926973289422,0.199641895239887,-0.638812283296436,0.0600776312763032,-0.192235846912501,0.252313478188804,0.0756622736102254,0.493408908426164
"HIC","Diseases",2017,3.214162349,5,1.83511922591463,0.577272604178444,0.583170759534476,0.624813127695809,-0.491394064074181,0.364372746245476,-0.286566649576873,0.65093939582235,0.179810173909434,0.355389896055857
"HIC","Diseases",2018,3.035741371,5,2.0125545947779,0.613731926547609,0.139360570421831,0.825055062981501,-0.343975844851927,0.114980144206522,-0.0479366699498959,0.162916814156418,0.253923302628026,0.370803401588249
"HIC","Diseases",2019,3.067729084,5,2.42454493754946,0.680574017557744,0.218927856258652,1.29000037847362,-0.0737091096111273,0.28241701743208,-0.0161369773538981,0.298553994785978,-0.0746787917389108,0.115406482510501
"HIC","Diseases",2020,2.848249027,5,2.96535821935874,1.08162656361856,-0.327014031828207,1.90032682506357,1.54789130183367,-0.621433536855335,-0.506182175444441,-0.115251361410894,1.18751146754566,-0.710305132895083
"HIC","Diseases",2021,3.793357934,5,2.98966443427152,1.45837289476659,2.02388084303182,1.9277572271575,3.07121290046363,3.90155092206022,6.21576895412055,-2.31421803206033,NA,NA
"HIC","Economic",2006,2.25,1,0.59698966933638,0.46432529837274,-2.08090701417127,-0.658801837932999,-0.745769647428216,1.3709053655037,1.55187729028941,-0.180971924785708,NA,NA
"HIC","Economic",2007,2.509720422,1,2.18896212090006,0.59698966933638,-1.60530477885309,0.878402450577332,-0.615693546132597,-1.41010365166805,0.988375791915662,-2.39847944358372,-0.12334528695507,-0.917109774673599
"HIC","Economic",2008,3.294520548,1,3.316609274091,2.18896212090006,-0.168172144733187,1.96725548827215,0.945219669414831,-0.33083757470086,-0.158959619049486,-0.171877955651374,-0.0257448606518162,-1.2029404352159
"HIC","Economic",2009,4.105868471,1,2.58695523379098,3.316609274091,1.3175750399821,1.26270352270491,2.05086653042759,1.66370664441347,2.70217055082608,-1.03846390641262,1.17419402331678,-0.70781166145247
"HIC","Economic",2010,4.655147635,1,2.25529430638188,2.58695523379098,2.32341969478596,0.942452629265262,1.33544797330169,2.18971300023772,3.10280612253114,-0.913093122293418,1.19634638867344,-0.644178693602314
"HIC","Economic",2011,3.233166667,1,2.25529430638188,2.25529430638188,-0.280523890985339,0.942452629265262,1.01025772006264,-0.264380478630854,-0.283401426529949,0.0190209478990949,0.665875342363462,-0.376258951387006
"HIC","Economic",2012,3.552302888,1,1.52564026608186,2.25529430638188,0.303881058420596,0.237900663698027,1.01025772006264,0.0722935054835188,0.306998185250213,-0.234704679766694,-0.137959066529046,-0.182474372415181
"HIC","Economic",2013,3.59,1,0.663321854818199,1.52564026608186,0.372912329023721,-0.594751659245068,0.294839162936736,-0.221790226439801,0.109949158938143,-0.331739385377944,0.0488523171519988,-0.159187243998937
"HIC","Economic",2014,3.180904523,1,0.46432529837274,0.663321854818199,-0.376226771480892,-0.78690219530886,-0.550655495484787,0.296053672412279,0.207171339264453,0.0888823331478263,-0.03699058624053,-0.0841798572753921
"HIC","Economic",2015,3.514905149,1,0.46432529837274,0.46432529837274,0.235398002189284,-0.78690219530886,-0.745769647428216,-0.185235204694068,-0.175552685098009,-0.00968251959605868,-0.0627326553695902,0.00796522796280313
"HIC","Economic",2016,3.564814815,1,0.3316609274091,0.46432529837274,0.326793005057345,-0.915002552684721,-0.745769647428216,-0.299016433826982,-0.243712304163624,-0.0553041296633582,-0.261563261535414,-0.0187325893410421
"HIC","Economic",2017,3.57915947,1,0.39799311289092,0.3316609274091,0.353061058721867,-0.85095237399679,-0.875845748723835,-0.300438146085193,-0.309227027321483,0.00878888123629046,-0.185760148009337,-0.0159321557574746
"HIC","Economic",2018,3.357089613,1,0.46432529837274,0.39799311289092,-0.053595143253616,-0.78690219530886,-0.810807698076025,0.0421741358841633,0.0434553547295192,-0.00128121884535595,-0.0633747634215192,0.00531004440025235
"HIC","Economic",2019,3.342629482,1,0.39799311289092,0.46432529837274,-0.0800746575468498,-0.85095237399679,-0.745769647428216,0.0681397199364718,0.0597172491266493,0.00842247080982254,0.0551569279103175,0.0035706259822333
"HIC","Economic",2020,3.263294423,1,NA,0.39799311289092,-0.225353689164548,NA,-0.810807698076025,NA,0.182718505964447,NA,0.0681397199364718,0.00842247080982254
